repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,fixture_type_kind,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/shipping-profiles/__tests__/create-shipping-profile.js,<anonymous>_8,before_all,9,20,12,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/shipping-profiles/__tests__/create-shipping-profile.js#L9-L20,human_pre2022,human,,"beforeAll(async () => {
      subject = await request(""POST"", ""/admin/shipping-profiles"", {
        payload: {
          name: ""Test Profile"",
        },
        adminSession: {
          jwt: {
            userId: IdMap.getId(""admin_user""),
          },
        },
      })
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/shipping-profiles/__tests__/remove-shipping-option.js,<anonymous>_8,before_all,9,23,15,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/shipping-profiles/__tests__/remove-shipping-option.js#L9-L23,human_pre2022,human,,"beforeAll(async () => {
      const profileId = IdMap.getId(""validId"")
      const optionId = IdMap.getId(""validId"")
      subject = await request(
        ""DELETE"",
        `/admin/shipping-profiles/${profileId}/shipping-options/${optionId}`,
        {
          adminSession: {
            jwt: {
              userId: IdMap.getId(""admin_user""),
            },
          },
        }
      )
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/store/__tests__/add-currency.js,<anonymous>_8,before_all,9,17,9,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/store/__tests__/add-currency.js#L9-L17,human_pre2022,human,,"beforeAll(async () => {
      subject = await request(""POST"", `/admin/store/currencies/dkk`, {
        adminSession: {
          jwt: {
            userId: IdMap.getId(""admin_user""),
          },
        },
      })
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/admin/users/__tests__/delete-user.js,<anonymous>_8,before_all,9,21,13,,0,per_class,1,1,0,0,0,0,0.0,1,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/admin/users/__tests__/delete-user.js#L9-L21,human_pre2022,human,,"beforeAll(async () => {
      subject = await request(
        ""DELETE"",
        `/admin/users/${IdMap.getId(""delete-user"")}`,
        {
          adminSession: {
            jwt: {
              userId: IdMap.getId(""admin_user""),
            },
          },
        }
      )
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/store/carts/__tests__/add-shipping-method.js,<anonymous>_63,after_all,64,66,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/store/carts/__tests__/add-shipping-method.js#L64-L66,human_pre2022,human,,"afterAll(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/store/carts/__tests__/create-cart.js,<anonymous>_51,after_all,52,54,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/store/carts/__tests__/create-cart.js#L52-L54,human_pre2022,human,,"afterAll(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/store/carts/__tests__/create-cart.js,<anonymous>_113,before_all,114,129,16,,0,per_class,1,1,0,0,0,0,0.0,1,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/store/carts/__tests__/create-cart.js#L114-L129,human_pre2022,human,,"beforeAll(async () => {
      subject = await request(""POST"", `/store/carts`, {
        payload: {
          region_id: IdMap.getId(""testRegion""),
          items: [
            {
              quantity: 3,
            },
            {
              variant_id: IdMap.getId(""testVariant1""),
              quantity: 1,
            },
          ],
        },
      })
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/store/carts/__tests__/get-cart.js,<anonymous>_40,after_all,41,43,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/store/carts/__tests__/get-cart.js#L41-L43,human_pre2022,human,,"afterAll(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/store/carts/__tests__/update-cart.js,<anonymous>_96,before_all,97,107,11,,0,per_class,1,1,0,0,0,0,0.0,1,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/store/carts/__tests__/update-cart.js#L97-L107,human_pre2022,human,,"beforeAll(async () => {
      subject = await request(
        ""POST"",
        `/store/carts/${IdMap.getId(""emptyCart"")}`,
        {
          payload: {
            region_id: IdMap.getId(""fail""),
          },
        }
      )
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/store/carts/__tests__/update-line-item.js,<anonymous>_68,after_all,69,71,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/store/carts/__tests__/update-line-item.js#L69-L71,human_pre2022,human,,"afterAll(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/store/customers/__tests__/reset-password-token.js,<anonymous>_16,after_all,17,19,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/store/customers/__tests__/reset-password-token.js#L17-L19,human_pre2022,human,,"afterAll(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/store/customers/__tests__/reset-password.js,<anonymous>_18,after_all,19,21,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/store/customers/__tests__/reset-password.js#L19-L21,human_pre2022,human,,"afterAll(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/store/customers/__tests__/reset-password.js,<anonymous>_40,before_all,41,49,9,,0,per_class,1,1,0,0,0,0,0.0,1,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/store/customers/__tests__/reset-password.js#L41-L49,human_pre2022,human,,"beforeAll(async () => {
      subject = await request(""POST"", `/store/customers/password-reset`, {
        payload: {
          email: ""lebron@james.com"",
          token: jwt.sign({ customer_id: IdMap.getId(""not-lebron"") }, ""1234""),
          password: ""TheGame"",
        },
      })
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/api/routes/store/orders/__tests__/get-order.js,<anonymous>_15,after_all,16,18,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/api/routes/store/orders/__tests__/get-order.js#L16-L18,human_pre2022,human,,"afterAll(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/cart.js,<anonymous>_89,before_each,90,92,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/cart.js#L90-L92,human_pre2022,human,,"beforeEach(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/cart.js,<anonymous>_1222,before_all,1223,1231,9,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/cart.js#L1223-L1231,human_pre2022,human,,"beforeAll(async () => {
        jest.clearAllMocks()
        const cartId = IdMap.getId(""cartWithPaySessions"")
        await cartService.addShippingMethod(
          cartId,
          IdMap.getId(""freeShipping""),
          data
        )
      })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/document.js,<anonymous>_10,before_each,11,13,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/document.js#L11-L13,human_pre2022,human,,"beforeEach(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/order.js,<anonymous>_29,before_each,30,32,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/order.js#L30-L32,human_pre2022,human,,"beforeEach(async () => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/order.js,<anonymous>_204,before_all,205,208,4,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/order.js#L205-L208,human_pre2022,human,,"beforeAll(async () => {
      jest.clearAllMocks()
      result = await orderService.retrieveByCartId(IdMap.getId(""test-cart""))
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/product-variant.js,<anonymous>_134,before_each,135,137,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/product-variant.js#L135-L137,human_pre2022,human,,"beforeEach(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/product.js,<anonymous>_41,before_all,42,51,9,,0,per_class,1,1,0,1,0,0,0.0,1,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/product.js#L42-L51,human_pre2022,human,,"beforeAll(async () => {
        const productService = new ProductService({
          productModel: ProductModelMock,
          eventBusService: EventBusServiceMock,
        })

        await productService.retrieve(IdMap.getId(""failId"")).catch(err => {
          res = err
        })
      })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/shipping-option.js,<anonymous>_321,before_each,322,324,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/shipping-option.js#L322-L324,human_pre2022,human,,"beforeEach(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/shipping-profile.js,<anonymous>_40,before_all,41,49,8,,0,per_class,1,1,0,1,0,0,0.0,1,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/shipping-profile.js#L41-L49,human_pre2022,human,,"beforeAll(async () => {
        const profileService = new ShippingProfileService({
          shippingProfileModel: ShippingProfileModelMock,
        })

        await profileService.retrieve(IdMap.getId(""failId"")).catch(err => {
          res = err
        })
      })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/shipping-profile.js,<anonymous>_497,after_each,498,500,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/shipping-profile.js#L498-L500,human_pre2022,human,,"afterEach(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/store.js,<anonymous>_68,before_each,69,71,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/store.js#L69-L71,human_pre2022,human,,"beforeEach(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/swap.js,<anonymous>_96,before_each,97,99,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/swap.js#L97-L99,human_pre2022,human,,"beforeEach(() => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa/src/services/__tests__/user.js,<anonymous>_38,before_all,39,41,3,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa/src/services/__tests__/user.js#L39-L41,human_pre2022,human,,"beforeAll(async () => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa-payment-klarna/src/services/__tests__/klarna-provider.js,<anonymous>_160,before_each,161,163,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa-payment-klarna/src/services/__tests__/klarna-provider.js#L161-L163,human_pre2022,human,,"beforeEach(async () => {
      jest.clearAllMocks()
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa-payment-stripe/src/services/__tests__/stripe-provider.js,<anonymous>_149,before_all,150,167,17,,0,per_class,1,1,0,1,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa-payment-stripe/src/services/__tests__/stripe-provider.js#L150-L167,human_pre2022,human,,"beforeAll(async () => {
      jest.clearAllMocks()
      const stripeProviderService = new StripeProviderService(
        {
          customerService: CustomerServiceMock,
          regionService: RegionServiceMock,
          totalsService: TotalsServiceMock,
        },
        {
          api_key: ""test"",
        }
      )

      result = await stripeProviderService.updatePaymentIntentCustomer(
        ""pi_lebron"",
        ""cus_lebron_2""
      )
    })",2020-12-28,0.944558521560575
medusajs/medusa,javascript,09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2,packages/medusa-payment-stripe/src/services/__tests__/stripe-provider.js,<anonymous>_203,before_all,204,214,10,,0,per_class,1,1,0,1,0,0,0.0,0,setup,https://github.com/medusajs/medusa/blob/09d7ed232bb07e9dab3d7535ec98f5fd88ad8ca2/packages/medusa-payment-stripe/src/services/__tests__/stripe-provider.js#L204-L214,human_pre2022,human,,"beforeAll(async () => {
      jest.clearAllMocks()
      const stripeProviderService = new StripeProviderService(
        {},
        {
          api_key: ""test"",
        }
      )

      result = await stripeProviderService.refundPayment(""pi_lebron"", 1000)
    })",2020-12-28,0.944558521560575
apache/apisix-dashboard,javascript,a34317193cece2532ed333aaaacfd3a6af7328c4,web/cypress/integration/route/create-edit-delete-route.spec.js,<anonymous>_23,before_each,24,27,4,,0,per_test,1,1,0,0,0,1,0.25,0,setup,https://github.com/apache/apisix-dashboard/blob/a34317193cece2532ed333aaaacfd3a6af7328c4/web/cypress/integration/route/create-edit-delete-route.spec.js#L24-L27,human_pre2022,human,,"beforeEach(() => {
    // init login
    cy.login();
  })",2020-12-31,1.5030800821355237
apache/apisix-dashboard,javascript,a34317193cece2532ed333aaaacfd3a6af7328c4,web/cypress/integration/settings/settings-smoketest.spec.js,<anonymous>_24,before_each,25,28,4,,0,per_test,1,1,0,0,0,1,0.25,0,setup,https://github.com/apache/apisix-dashboard/blob/a34317193cece2532ed333aaaacfd3a6af7328c4/web/cypress/integration/settings/settings-smoketest.spec.js#L25-L28,human_pre2022,human,,"beforeEach(() => {
    // init login
    cy.login();
  })",2020-12-31,1.5030800821355237
diygod/rsshub,javascript,08d5a57c2a300539c751c6d612ced7e1e5dd1f1f,test/middleware/onerror.js,<anonymous>_11,after_all,12,14,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/diygod/rsshub/blob/08d5a57c2a300539c751c6d612ced7e1e5dd1f1f/test/middleware/onerror.js#L12-L14,human_pre2022,human,,"afterAll(() => {
    delete process.env.SENTRY;
})",2020-12-31,2.74880219028063
stryker-mutator/stryker-js,javascript,9a442dabf168746bf8f5298b4465183bd6934d2b,e2e/test/jasmine-javascript/spec/helpers/jasmine_examples/SpecHelper.js,<anonymous>_0,before_each,1,15,14,,0,per_test,2,1,2,0,0,0,0.0,0,setup,https://github.com/stryker-mutator/stryker-js/blob/9a442dabf168746bf8f5298b4465183bd6934d2b/e2e/test/jasmine-javascript/spec/helpers/jasmine_examples/SpecHelper.js#L1-L15,human_pre2022,human,,"beforeEach(function () {
  jasmine.addMatchers({
    toBePlaying: function () {
      return {
        compare: function (actual, expected) {
          var player = actual;

          return {
            pass: player.currentlyPlayingSong === expected && player.isPlaying
          }
        }
      };
    }
  });
})",2020-12-30,4.8815879534565365
